productToken,name,brand,brandToken,retailPrice,currency,rating,reviewCount,badge,isNew,isBestseller,isPromoted,caseSize,minOrderQty,availableUnits,brandCode,basedIn,hasActivePromo,image,url,searchQuery
p_n9wanr2u83,Hemp-Infused Bath Bomb - Chocolate Cherry,Hemp & Body Co,b_2h5z3h8x9c,9.48,USD,,,,0,0,0,1,1,,,CAN,0,"https://cdn.faire.com/fastly/fef37991b0786a96c7e0dee1b94df30661e6cca17f5e37182bd2b17f0fe8e62a.png?format=jpg&precrop=925,925,x84,y88,safe",https://www.faire.com/product/p_n9wanr2u83,hemp edibles
p_n987gk859q,Navitas Naturals Hemp Seeds - Organic - Shelled - 8 Oz - Case Of 12,Ware Spark,b_pqzpcj8hvt,267.31,USD,3.5,13,,0,0,0,1,1,14,IDXHG1273861,USA,0,https://cdn.faire.com/fastly/72db0e1a632e9746b49be5ed2e46636f234bdf93cfcd2d706b6791d8ec89563d.jpeg?format=jpg,https://www.faire.com/product/p_n987gk859q,hemp edibles
p_n43q9pgz9a,"Pacific Natural Foods Hemp Vanilla Non-Dairy, 12x32 Fl oz",Everyday Supply Co,b_7xgwjjb7p6,127.76,USD,4.1,115,,0,0,0,1,1,5,HG0860866,USA,0,https://cdn.faire.com/fastly/b889af76b5bd549269aaad4e96be6201e70f347adc4f5dab3a0b3cd628bb0300.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_n43q9pgz9a,hemp edibles
p_mzbkp92cw6,Manitoba Harvest Hemp Hearts - 1 lb,Everyday Supply Co,b_7xgwjjb7p6,46.88,USD,4.1,115,,0,0,0,1,1,250,HG1042092,USA,0,https://cdn.faire.com/fastly/7e2cab0a3b14e5b3fea6850e18c8f88e553d760ca934aa685a2238fc753e31e6.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_mzbkp92cw6,hemp edibles
p_mynpjfkx5d,Growing Pains!: How I Grew Hemp - Paperback,Books by splitShops,b_4d6jvdz5w2,26.98,USD,4.5,55,,0,0,0,1,1,50,9781736636619,USA,1,https://cdn.faire.com/fastly/98657ef89fdcfb3dc7a2a18bd406e1cd6e027e6ac430d070764262eba7aa5bad.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_mynpjfkx5d,hemp edibles
p_mnt3tpbb7s,"Oatsome Overnight Oats with Chia, Flax & Hemp 12 oz - 6 Pack",Everyday Supply Co,b_7xgwjjb7p6,107.58,USD,4.1,115,,0,0,0,1,1,10,KHE850036825470--6-1,USA,0,https://cdn.faire.com/fastly/ffa952429a4004f3bb33c945dbb120fa3bdcf5f60efba6f3c1a372613305c6c0.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_mnt3tpbb7s,hemp edibles
p_mmn9gcxw49,Hemp Building Directory 2025: Guide to the international hemp building industry - Paperback,Books by splitShops,b_4d6jvdz5w2,74.52,USD,4.5,55,,0,0,0,1,1,50,9798348537067,USA,1,https://cdn.faire.com/fastly/c417132c64e707285ca2e2f38856c515a351cdfba2f78ca9f5a5d7d5b18bb1cb.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_mmn9gcxw49,hemp edibles
p_mm7f8adn7b,Hempvana KneeBird Relief Patch | FDA Listed | Doctor Design,BulbHead,b_76d9p3hgw5,13.0,USD,4.5,10,,0,0,0,6,6,,15572-6,USA,1,https://cdn.faire.com/fastly/12e0056a80ebe2e6767eac416a7ac19fdba75217746371c2320ca8514df9f8d9.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_mm7f8adn7b,hemp edibles
p_me75enajqw,What the Hemp Deep Moisture Mask Case (6),Oyin Handmade,b_1ov944qwit,107.94,USD,5.0,24,,0,1,0,1,1,,WS-WTH8,USA,0,"https://cdn.faire.com/fastly/957570a4be31493ec70c5ecbf8561ff7d1eed885953e709fc2529ef3ba538c33.jpeg?bg-color=FE802A&canvas=100p,105.81p,offset-x50p,offset-y100p&format=jpg&precrop=45.59p,64.65p,x8.8p,y0p",https://www.faire.com/product/p_me75enajqw,hemp edibles
p_mas9bgwcyp,"Pacific Natural Soy Milk - Original, 12-Pack, 32 Fl oz",Everyday Supply Co,b_7xgwjjb7p6,127.76,USD,4.1,115,,0,0,0,1,1,10,HG0860783,USA,0,https://cdn.faire.com/fastly/3e1567b25652bc1dfcd8f386ca113cba448a2091dec12d1f2446bf1bb2b2b502.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_mas9bgwcyp,hemp edibles
p_m6jkbnnvem,Black Raspberry Vanilla - Hemp Body Butter,Living Free Soapery,b_gk268hwz3d,24.0,USD,,1,,0,0,0,,,,,USA,0,https://cdn.faire.com/fastly/dc4544350a3b3f1a9748c38ef423364e4dfb3198def7cbdfdbb353a5bf00e147.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_m6jkbnnvem,hemp edibles
p_m5mdeav4c7,Hemp Seed Oil - Unrefined,Coco jojo,b_f5avgvky47,52.76,USD,4.8,34,,0,0,0,,,,6037-004,USA,0,https://cdn.faire.com/fastly/9538d7ac6fce95f4557deb77e803273be3ca255936d3a1ded96779ec99c2a4dd.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_m5mdeav4c7,hemp edibles
p_m358qfbnzw,CBD and Hemp Remedies by Sandra Hinchliffe,Simon & Schuster,b_7a909d43,16.99,USD,4.8,921,,0,0,0,1,1,,9781510757639,USA,0,https://cdn.faire.com/fastly/130be40a5eb6cd95d95cb123ca7567281cd10d4911cf30fa0dd602dd588f1e18.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_m358qfbnzw,hemp edibles
p_kdqaxcjkms,"Canadian Hemp Seeds – Raw Hearts, Hulled, Shelled, Kosher",Food To Live,b_4jewd4z17v,71.2,USD,4.5,13,,0,1,0,1,10,35,HEMP-CA-8,USA,0,https://cdn.faire.com/fastly/9da6fe479fe45cb27a407bce3466f1edfef92f535fe2a1d8c1583e4297fcc71f.jpeg?format=jpg,https://www.faire.com/product/p_kdqaxcjkms,hemp edibles
p_kcgwmu26a5,Hemp Seed Butter Blend,Coco jojo,b_f5avgvky47,47.96,USD,4.8,34,,0,0,0,,,,4036,USA,0,"https://cdn.faire.com/fastly/e45c5bb8a4171610ff11792c61f2787f1a622d0e16cedf16dac7aff9494689ab.jpeg?format=jpg&precrop=1495,1495,x261,y472,safe",https://www.faire.com/product/p_kcgwmu26a5,hemp edibles
p_kc95wt9ttr,Evo Hemp U.S. Grown 16oz Hemp Hearts,evo hemp,b_49tjqwoiux,10.0,USD,,,,0,0,0,6,6,70,859583003324,USA,0,"https://cdn.faire.com/fastly/ccdb749e221137feea0919fd71622d9f9c0c45d6ab5a5af2a7e74f149c98f432.png?format=jpg&precrop=3408,3408,x288,y296,safe",https://www.faire.com/product/p_kc95wt9ttr,hemp edibles
p_k6putmmh4b,Hemp Oil Shampoo,Coco jojo,b_f5avgvky47,47.96,USD,4.8,34,,0,0,0,,,,12005,USA,0,https://cdn.faire.com/fastly/78336fcc2886ecffcadb1d938489a7098244a4c0442fe661156f0f2aa47de47d.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_k6putmmh4b,hemp edibles
p_jwwt7d66vr,Hempvana 5% Lidocaine Relief Cream | Maximum Strength,BulbHead,b_76d9p3hgw5,26.0,USD,4.5,10,,0,0,0,6,6,,16410-6,USA,1,https://cdn.faire.com/fastly/1bc108c1c3f3a9aad99093591d1b9c79c1462fd8a10d89ee7b919056f5d0c4e8.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_jwwt7d66vr,hemp edibles
p_jmsk7ttru5,Hempvana Lidocaine Pain Cream | Ultra Strength | Sore Muscle,BulbHead,b_76d9p3hgw5,26.0,USD,4.5,10,,0,0,0,6,6,,16194-6,USA,1,"https://cdn.faire.com/fastly/e9e47f641a8f7e808bc627d84fb5ee764b3bfb6257e839ccf39fb72a0f428d74.png?format=jpg&precrop=2732,2730,x285,y0,safe",https://www.faire.com/product/p_jmsk7ttru5,hemp edibles
p_jfd7trhj7e,Full-Spectrum CBD Salt Soak - Mixed Case,Pure + Planted CBD,b_vhjg69hxsj,28.0,USD,5.0,3,,0,0,0,6,6,,,USA,0,"https://cdn.faire.com/fastly/db76dc912f7090e18e6e97f16b1ec2fe867e70d0e5ff0f631c2644a7239505a9.jpeg?format=jpg&precrop=3563,3569,x0,y443,safe",https://www.faire.com/product/p_jfd7trhj7e,hemp edibles
p_hxjqsdbgqs,PREMIUM HEMP RAW SHELLED SEEDS - 5lb,NutriVitaShop,b_qg7q3hn4z2,76.5,USD,4.0,3,,0,0,0,12,12,,,USA,0,https://cdn.faire.com/fastly/9327d83e3c6466b2fbf9867cd06feddc64bd340ec60f752704aa91e46f14f4d4.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_hxjqsdbgqs,hemp edibles
p_hvmznvrgya,Hemp Coffee Blend - Medium Roast 16oz,Mount Olympus Labs,b_tuagtutana,32.1,USD,,,,0,0,0,1,1,,ART1HE16,USA,0,https://cdn.faire.com/fastly/bb9129e89f73a123a676a6fbe461204e380b05f55c9fffc970b29887693a9f42.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_hvmznvrgya,hemp edibles
p_h9j239hdhe,Super (12 ct) Organic Biodegradable Hemp Fiber Pads ,Rif Care,b_2hb4zhpp4r,8.99,USD,5.0,5,,0,0,0,,,,PSA12C0002,USA,0,"https://cdn.faire.com/fastly/6a31444f7ac65add676ec439b2a9e18ebf7482dcf861fac7a453490fd1d5709d.png?format=jpg&precrop=2875,2875,x501,y1285,safe",https://www.faire.com/product/p_h9j239hdhe,hemp edibles
p_h8sqyhsdug,"Hemp Seed Oil, Virgin Organic",Beez Nuts Balms,b_3cp9atlmd7,14.0,USD,4.9,132,,0,0,0,9,9,,653341077400,USA,0,https://cdn.faire.com/fastly/b9c8a47cc9e4bec9fc6af9e911c0d78e8e6a168389eab01fadcd9aae38904abe.png?format=jpg,https://www.faire.com/product/p_h8sqyhsdug,hemp edibles
p_gvdjdtmgjs,"CBD Hemp Oil: The Complete Guide To Using CBD Oil For Health, Pain Relief, Anxiety And Overall Wellness - Paperback",Books by splitShops,b_4d6jvdz5w2,10.46,USD,4.5,55,,0,0,0,1,1,50,9781987545524,USA,1,https://cdn.faire.com/fastly/23fd070b916af03e5c20c6111ed932ae7f844cc8730267470ea1e6c18db4963b.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_gvdjdtmgjs,hemp edibles
p_gv8q8wm9z8,Organic Hemp Seed Oil 5% Off Subscription,Manitoba Harvest,b_3wehxbad0w,10.44,USD,,,,0,0,0,,,,7005,USA,0,"https://cdn.faire.com/fastly/d78d9f36487817756f347f427ba4f11ae5cb10466735cd282796c7e94c84b531.png?format=jpg&precrop=569,569,x8,y51,safe",https://www.faire.com/product/p_gv8q8wm9z8,hemp edibles
p_gmjyz7kqqu,"Hemp Seeds, Organic (12 oz)","The Nut Garden, Sweetables, Utah Truffles",b_dvptx7v743,6.99,USD,4.8,26,,0,0,0,5,5,,HEMSO,USA,0,"https://cdn.faire.com/fastly/c826e4d3e35aaf5ea9b634633d4054a47fdd38546428c699461c2e59116cf71b.jpeg?format=jpg&precrop=366,367,x0,y26,safe",https://www.faire.com/product/p_gmjyz7kqqu,hemp edibles
p_gja7jzyq4t,Hemp-Infused Bath Bomb - Honey Sandalwood,Hemp & Body Co,b_2h5z3h8x9c,9.48,USD,,,,0,0,0,1,1,,,CAN,0,"https://cdn.faire.com/fastly/526d3a316e67338433f552cdac5ed1d0eb0e50b4da4e5d0835606ab368689587.png?format=jpg&precrop=907,907,x94,y103,safe",https://www.faire.com/product/p_gja7jzyq4t,hemp edibles
p_ghz3we4hgk,15 ml Full Spectrum Hemp Flower Phytonutrient Topical Salve,the hempress,b_waryy9xhxg,30.0,USD,,,,0,0,0,1,1,,630456544034,USA,0,"https://cdn.faire.com/fastly/d0c8ef545af31664e17d570528247e5ed0bd08a5973b7e6862358f33d1bd3560.jpeg?format=jpg&precrop=1000,1000,x0,y500,safe",https://www.faire.com/product/p_ghz3we4hgk,hemp edibles
p_gecmjykty6,Hemp Well Hip & Joint Dog Soft Chews,Hemp Well,b_4o5ufonhri,34.48,USD,5.0,6,,0,0,0,1,3,823,860001006643,USA,0,https://cdn.faire.com/fastly/9516e9027f964cb2e526b1858a7a79a8f379e52a4c0617e3a721c8dd4ccc902d.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_gecmjykty6,hemp edibles
p_g9268ux88k,Hemp Pro 70 Plant Protein Supplement - 16 OZ,Everyday Supply Co,b_7xgwjjb7p6,49.0,USD,4.1,115,,0,0,0,1,1,25,HG2316891,USA,0,https://cdn.faire.com/fastly/a4f1c9fdf2a2c63d521b3cd94317fee9530d4ad0f4db262f36f6c9f8f657dd51.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_g9268ux88k,hemp edibles
p_g7y8e6x4er,Manitoba Harvest Cold Pressed Hemp Oil - 12 FZ,Everyday Supply Co,b_7xgwjjb7p6,41.1,USD,4.1,115,,0,0,0,1,1,10,HG0151514,USA,0,https://cdn.faire.com/fastly/ca98ecd477f5252c945712df0891e13509690163dca50c2eb65aa67f761742c4.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_g7y8e6x4er,hemp edibles
p_g5czknq7u8,Hemp Hydrating Conditioner 13.5 oz.,Giovanni Cosmetics,b_1i6lkycgsr,13.99,USD,5.0,11,,0,1,0,6,6,,18630,USA,0,https://cdn.faire.com/fastly/2b1464073dfceeabf4e10d0c753c22390882eb548731a6ca50d54d562180b401.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_g5czknq7u8,hemp edibles
p_fyfxm67prd,Hemp CBD Pore Refining,MANTRA MASK CBD,b_bka4wmocxy,10.0,USD,,,,0,0,0,6,6,994,,USA,0,https://cdn.faire.com/fastly/217b9a42fb0702bbe46020b1aacdacc44be2e9d493556ae85ae0f0eb7f522970.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_fyfxm67prd,hemp edibles
p_fvv44ysrge,"Hemp Oil and CBD: Your Guide to Using Natural Oils for Physical Injuries, Mental Health & General Wellbeing - Paperback",Books by splitShops,b_4d6jvdz5w2,23.74,USD,4.5,55,,0,0,0,1,1,50,9781913470036,USA,1,https://cdn.faire.com/fastly/2456e7d74ec16b7f4f2980b1232e9b18a6dc14dc45228d1c4de67f16b16f3c67.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_fvv44ysrge,hemp edibles
p_fppcf4chfk,"Cannabis: CBD Rich Hemp Oil, Hemp Essential Oil and Hemp Seed Oil: The Cannabis Medicines of Aromatherapy's Own Medical Marijuan - Paperback",Books by splitShops,b_4d6jvdz5w2,28.66,USD,4.5,55,,0,0,0,1,1,50,9781976296628,USA,1,https://cdn.faire.com/fastly/01940d2b3f7f254a23c221a12143a3a5cdb448d6a68e889fc4e7fd8d033293f0.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_fppcf4chfk,hemp edibles
p_fn4vqhwurn,"Raw Power Protein (Chocolate), Protein/Superfood Blend",Raw Power,b_yuz4fmhjy4,35.95,USD,,,,0,0,0,,,,0003,USA,0,https://cdn.faire.com/fastly/6dcc3411a5d42a160752b0d76b027d2e100534b38b7eafbc258279253c8d90f0.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_fn4vqhwurn,hemp edibles
p_fm79zru7dr,Cherry Almond - Hemp Body Butter,Living Free Soapery,b_gk268hwz3d,24.0,USD,,1,,0,0,0,,,,,USA,0,"https://cdn.faire.com/fastly/28e7d9d1beebbe982642f41f31a7d359530f0bb33ddc1500d579dc69779ab348.jpeg?format=jpg&precrop=3381,3381,x579,y398,safe",https://www.faire.com/product/p_fm79zru7dr,hemp edibles
p_ez29d3e5xq,50 ml Full Spectrum Hemp Flower Phytonutrient Topical Salve,the hempress,b_waryy9xhxg,55.0,USD,,,,0,0,0,1,1,,659465031168,USA,0,"https://cdn.faire.com/fastly/db9f0d9f189375f81f7be72ee58ab3d27229afa7005984760572bb91e1bceefb.jpeg?format=jpg&precrop=1000,1000,x0,y500,safe",https://www.faire.com/product/p_ez29d3e5xq,hemp edibles
p_ex9dru8sgq,Hemp Juice Powder 30 Day Sweet Leaf,Juicetiva Hemp Juice,b_598f5h48n5,39.95,USD,,,,0,0,0,6,6,,HJ30SWL,USA,0,https://cdn.faire.com/fastly/d48a5b70519ca10daced80edfb68521f6076d769ca96d150632c2b513f7db000.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_ex9dru8sgq,hemp edibles
p_eu6hh9x62e,Industrial Hemp: Uses and Opportunities - Paperback,Books by splitShops,b_4d6jvdz5w2,16.18,USD,4.5,55,,0,0,0,1,1,50,9798645372750,USA,1,https://cdn.faire.com/fastly/c495ea663423260a5d5d608411065f6e1c26629cf79af80159a17a2aa444b02e.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_eu6hh9x62e,hemp edibles
p_emskjbcqcj,Hemp Well Bird Hemp Oil - 2 ounce,Hemp Well,b_4o5ufonhri,19.99,USD,5.0,6,,0,0,0,1,3,991,861320000374,USA,0,"https://cdn.faire.com/fastly/ca2049f6feff56add2acb295d016d23689bbeff536ea48c1705a1bb605063e29.png?bg-color=FFFFFF&canvas=100p,101.36p,offset-x50p,offset-y0p&format=jpg&precrop=94.02p,92.76p,x0.03p,y7.23p",https://www.faire.com/product/p_emskjbcqcj,hemp edibles
p_eaxpw4xqsv,Restore Hemp Balm Stick – Portable CBD Relief,Cordial Organics,b_dezujjqw,22.0,USD,5.0,5,,0,0,0,6,6,,RES-STI,USA,0,"https://cdn.faire.com/fastly/0db88b353fb89f0ac52a81e5835cb84664b54754d028ccf520619c4e872fd454.webp?format=jpg&precrop=1108,1108,x148,y225,safe",https://www.faire.com/product/p_eaxpw4xqsv,hemp edibles
p_e8lf0ejjwa,Acai Coconut - 1.7oz,Pure Bliss Organics,b_4utgrcuqqx,3.18,USD,5.0,6,,0,0,0,12,12,,2 AC,USA,0,"https://cdn.faire.com/fastly/408a7b88f510a787cfd5a224f5ed1d6f4b3713c9749db0a23f74c3226b087abc.png?format=jpg&precrop=583,583,x1,y14,safe",https://www.faire.com/product/p_e8lf0ejjwa,hemp edibles
p_e7kk6eh5js,20 oz Hemp Seed Protein Powder Refill,the hempress,b_waryy9xhxg,30.0,USD,,,,0,0,0,1,1,,,USA,0,"https://cdn.faire.com/fastly/4eda2adf0af71d7c46076f32389799db40b9ead5a9e6dac869eba3917fa9c4dd.jpeg?bg-color=FFFFFF&canvas=99.99p,100p,offset-x50p,offset-y50p&format=jpg&precrop=88.16p,88.16p,x0.91p,y0.16p",https://www.faire.com/product/p_e7kk6eh5js,hemp edibles
p_e3pcesfxmx,CBD Daily Ultimate Strength Intensive Cream,Earthly Body,b_d86ej87v,45.99,USD,,,,0,0,0,1,1,,CBDUSCC517,USA,0,"https://cdn.faire.com/fastly/5a8c5857c95fd37ab816c315d19da576eeb7817de5f17648b4b33bfba8badfa7.jpeg?format=jpg&precrop=1067,1067,x55,y54,safe",https://www.faire.com/product/p_e3pcesfxmx,hemp edibles
p_dxjxtd458b,Full Spectrum CBD Salve - Mixed case,Pure + Planted CBD,b_vhjg69hxsj,40.0,USD,5.0,3,,0,0,0,6,6,,,USA,0,"https://cdn.faire.com/fastly/56b4eb50fef76ca62c455cbcae5ac61f077634fdfca632366c52e6c97af20766.jpeg?format=jpg&precrop=3122,3122,x168,y580,safe",https://www.faire.com/product/p_dxjxtd458b,hemp edibles
p_dpywmbywtc,CBD Bath Salts,Mamas Medicinals,b_zymbm6kcvv,11.0,USD,4.9,8,Bestseller,0,0,0,,,,003,USA,0,"https://cdn.faire.com/fastly/256df6bf6bd575bed1dd412bd30b67c2799292e2ab40457c0e89b3062897d5e9.jpeg?format=jpg&precrop=839,839,x65,y43,safe",https://www.faire.com/product/p_dpywmbywtc,hemp edibles
p_dn5bkvsmat,Hemp-Infused Bath Bomb - Litsea Vanilla,Hemp & Body Co,b_2h5z3h8x9c,9.48,USD,,,,0,0,0,1,1,,,CAN,0,"https://cdn.faire.com/fastly/c7b2884d21dbe090a7e4f309f197e7980fcd7d1124a680a7e75eb9a241ad461f.png?format=jpg&precrop=924,924,x88,y89,safe",https://www.faire.com/product/p_dn5bkvsmat,hemp edibles
p_djjf2rq7gh,Hemp Hearts Granola 25lb Bulk Box,Nature's Path,b_cn8z3qwx,149.3,USD,,1,,0,0,0,1,1,12561,10058449221286-22128U,CAN,0,https://cdn.faire.com/fastly/1cac46779cbf67b0ad81fbb94722123cbeb0de9d21eab99f7a38251d02b72e94.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_djjf2rq7gh,hemp edibles
p_dak8sc3xkq,"Manitoba Harvest Hemp Hearts Seeds - 8 Pack, 8 oz Each",Everyday Supply Co,b_7xgwjjb7p6,127.36,USD,4.1,115,,0,0,0,1,1,100,HG0151613,USA,0,https://cdn.faire.com/fastly/6c9b63f8a805ff0de9616e272ed0d1f25d1881355946ccf7a9b2b74407246f24.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_dak8sc3xkq,hemp edibles
p_czj34qnvyp,Hemp Lip Balms Assorted,Z Botanicals & Hemp Co.,b_rgz6hepygs,8.0,USD,4.8,14,,0,0,0,,,,,USA,0,https://cdn.faire.com/fastly/149d491520e83a50494f604e484ee54a4572879108510a1fa14ea5be4dd1ab03.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_czj34qnvyp,hemp edibles
p_cyp947rjjn,"Hemp Culinary Oil, Cold Pressed, 16.9 fl oz",Everyday Supply Co,b_7xgwjjb7p6,62.86,USD,4.1,115,,0,0,0,1,1,3,HG3074747,USA,0,"https://cdn.faire.com/fastly/cd8da8d554fd0915b23101359459ba88f1c3ced40de23888ec62ba6eeeb915fc.jpeg?format=jpg&precrop=263,264,x0,y494,safe",https://www.faire.com/product/p_cyp947rjjn,hemp edibles
p_cqub2brp9n,Erewhon Certified Organic Plant-Based Protein — Unflavored (With Digestive Enzyme Complex),NFit USA - Fitness Market,b_y58yr266fn,64.99,USD,,,,0,0,0,1,1,,ER-UNF-015,USA,0,https://cdn.faire.com/fastly/c80119953ac3e0bedb2a5dcfd45ca672820bc06a8e10dc26776ce47bb6334be0.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_cqub2brp9n,hemp edibles
p_cmt5djk2mt,Ground Hemp Seed,Manitoba Harvest,b_3wehxbad0w,10.49,USD,,,,0,0,0,8,8,,7023,USA,0,"https://cdn.faire.com/fastly/2f73817490e81c30e28b8dfbdf83b72ec748ee1d7d22accf60c1d381e72088cb.jpeg?bg-color=FFFFFF&canvas=100p,100p,offset-x50p,offset-y50p&format=jpg&precrop=49.15p,67.45p,x50.77p,y18.62p",https://www.faire.com/product/p_cmt5djk2mt,hemp edibles
p_cjmz56aycn,"""The ABC's of HEMP"" - Paperback",Books by splitShops,b_4d6jvdz5w2,27.0,USD,4.5,55,,0,0,0,1,1,50,9798364970664,USA,1,https://cdn.faire.com/fastly/d03f6abd305bc6b755812057ef7e66772f259155c1ec8e1756d22882ea4f67bc.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_cjmz56aycn,hemp edibles
p_c7aeuvkd6t,Manitoba Harvest Organic Ground Hemp Seeds - 7 oz,Everyday Supply Co,b_7xgwjjb7p6,40.0,USD,4.1,115,,0,0,0,1,1,100,KHE697658410802,USA,0,"https://cdn.faire.com/fastly/dbfd547fdd1bdfa49ba7a0dcbbcf001e2c331461460eea0f8aac9483cfcb9267.jpeg?format=jpg&precrop=1908,1911,x0,y489,safe",https://www.faire.com/product/p_c7aeuvkd6t,hemp edibles
p_c6dvdg33mr,Blueberry Hemp Almond Butter - 4.0oz,Pure Bliss Organics,b_4utgrcuqqx,5.99,USD,5.0,6,Bestseller,0,0,0,6,6,,3 BH,USA,0,"https://cdn.faire.com/fastly/87f69d5b476c039842989ac58d9f6aff1d03042075f4766e14903e6aa7c3c53c.png?format=jpg&precrop=525,526,x0,y37,safe",https://www.faire.com/product/p_c6dvdg33mr,hemp edibles
p_bwxwq8bztu,Hemp+ Supergreens Natural,Manitoba Harvest,b_3wehxbad0w,14.99,USD,,,,0,0,0,1,1,,7036,USA,0,"https://cdn.faire.com/fastly/572f260e09622294d612c1fb58d3f1d95d73b8c0673e5e470f8d87e66c273c4f.png?format=jpg&precrop=703,703,x147,y161,safe",https://www.faire.com/product/p_bwxwq8bztu,hemp edibles
p_bqxzx34zsz,"CBD Hemp Oil 101: The Essential Beginner's Guide To CBD and Hemp Oil to Improve Health, Reduce Pain and Anxiety, and Cure Illnesses - Paperback",Books by splitShops,b_4d6jvdz5w2,16.18,USD,4.5,55,,0,0,0,1,1,50,9781952772207,USA,1,https://cdn.faire.com/fastly/86ff0598e722968253112dbee86402113d54b7613b2e8c2a984dd7d558719e40.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_bqxzx34zsz,hemp edibles
p_bqu226vk68,Hempy's Industrial Hemp Hurd - 25lb,Hempy's Heart,b_44myzc934y,37.5,USD,,,,0,0,0,48,48,,810007658124,USA,0,https://cdn.faire.com/fastly/87c6b18a8a050d6dd01f030eb852d043c6776ea78db4ed78fc7a27e5e7592498.webp?format=jpg&precrop=1:1,https://www.faire.com/product/p_bqu226vk68,hemp edibles
p_bneayz2s5u,PREMIUM ROASTED HEMP SEEDS - 1lb,NutriVitaShop,b_qg7q3hn4z2,15.2,USD,4.0,3,,0,0,0,12,12,,,USA,0,https://cdn.faire.com/fastly/e8b90258ec3134bab5fdf0d6d2bfd848cfb7ee56304cfdb8ead3d36baa37b427.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_bneayz2s5u,hemp edibles
p_bctqaqntxv,12oz Hemp Heaven Peppermint Foot Cream,Crover,b_72ivqmkinu,9.99,USD,4.9,79,,0,0,0,1,12,12,20843,USA,0,"https://cdn.faire.com/fastly/f835625e25285784ae1a1f3d85c7bc4ca3cc6dfef8bad92bb900e7b98fe6ea79.jpeg?format=jpg&precrop=1751,1751,x25,y31,safe",https://www.faire.com/product/p_bctqaqntxv,hemp edibles
p_b4h7uqwwpr,Hemp Seed Oil,Hempy's Heart,b_44myzc934y,14.0,USD,,,,0,0,0,,,,810007657950,USA,0,https://cdn.faire.com/fastly/96b92c470ef1889815fd4dbf1260cdcd42a02ed513e464d2b0dfd8ebff5b738d.webp?format=jpg&precrop=1:1,https://www.faire.com/product/p_b4h7uqwwpr,hemp edibles
p_apwj3673pj,Hemp Culinary Oil,Manitoba Harvest,b_3wehxbad0w,13.99,USD,,,,0,0,0,1,1,468,7307,USA,0,https://cdn.faire.com/fastly/0ec226db375c3b99a1dc9079dfd5fa7f266c6a722fa57214b96f05a61abbd530.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_apwj3673pj,hemp edibles
p_an7d4rbiww,Hemp Seed Oil 2 oz,Plantlife,b_e93kfqhbbu,9.2,USD,4.9,32,Bestseller,0,0,0,1,1,941,COHS2,USA,0,https://cdn.faire.com/fastly/cbe6abd7fbf9836af8021c561502a320c80d10bf323128f2aef920ce4e09a79a.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_an7d4rbiww,hemp edibles
p_a4dug8duyf,Hemp Well Skin & Itch Relief Spray for Pets - 4 ounce,Hemp Well,b_4o5ufonhri,19.98,USD,5.0,6,,0,0,0,1,3,150,850036152293,USA,0,https://cdn.faire.com/fastly/073579300d145a915c0b01743c2f834543781290a885744dd4d2bd7afb1ac3aa.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_a4dug8duyf,hemp edibles
